Number,Name,Address,Latitude,Longitude,Banking,Bonus,Status,Contract Name,Bike Stands,Available Bike Stands,Available Bikes,Last Update Date,Last Update - Time
98,Demoiselles  Crampel,80 ALL DES DEMOISELLES,43.58771,1.459838,False,False,Open,Toulouse,21,20,1,12-11-2025,14:57:15
98,City Concorde,CITY CONCORDE - Route de Longwy face n° 80 (City Concorde),49.600592,6.065794,False,False,Open,Luxembourg,20,18,0,12-11-2025,14:56:54
98,Huit Mai,Avenue de la LibEration - rue Eugène Pottier - REZE,47.18921205,-1.550828036,False,False,Open,Nantes,15,8,7,12-11-2025,14:54:02
98,Santos Justo Y Pastor,Justo y Pastor - Duque de Gaeta,39.4696481,-0.348533016,False,False,Open,Valence,15,13,0,12-11-2025,14:52:04
99,Jubile ,Bd du JubilE / Jubelfeestlaan 79,50.864992,4.338431,False,True,Open,Bruxelles-Capitale,25,3,22,12-11-2025,14:56:35
99,St Jacques,Rue Saint Jacques,47.19589891,-1.536540663,False,False,Open,Nantes,15,13,2,12-11-2025,14:54:45
99,Metz  Rempart Stetienne,7 RUE DU REMPART ST ETIENNE,43.60082502,1.45065485,False,False,Open,Toulouse,16,3,12,12-11-2025,14:53:35
99,Campus Cents,CAMPUS CENTS - RUE LEON KAUFFMAN/RUE ROBERT BRUCH,49.617566,6.165165,False,False,Open,Luxembourg,20,19,1,12-11-2025,14:57:26
100,Gare De Luxembourg ,Rue de Trèves / Trierstraat 26,50.838411,4.37302,False,True,Open,Bruxelles-Capitale,44,4,36,12-11-2025,14:55:27
100,Port Stsauveur  Sabatier,16 ALL PAUL SABATIER,43.596652,1.45564,False,False,Open,Toulouse,20,18,0,12-11-2025,14:54:09
100,Greneraie,Parc de la GrEneraie - NANTES,47.19992309,-1.53471754,True,False,Open,Nantes,20,6,14,12-11-2025,14:55:12
100,Fort Niedergrünewald,FORT NIEDERGRÜNEWALD - RUE DU FORT NIEDERGRÜNEWALD/KENNEDY,49.619439,6.140894,False,False,Open,Luxembourg,20,11,2,12-11-2025,14:53:51
101,Lespinet  Marine,Place de Lespinet - Face 51 avenue de Lespinet,43.582551,1.464204,False,False,Open,Toulouse,20,20,0,12-11-2025,14:50:17
101,Prado De San Sebastian,PRADO DE SAN SEBASTIAN - Estación de autobuses,37.381404,-5.986737,False,False,Open,Seville,40,2,36,12-11-2025,14:55:16
101,Pirmil,"13, rue Esnoul des Châtelets",47.19653136,-1.541568091,True,False,Open,Nantes,28,12,16,12-11-2025,14:52:31
101,Münchentesch,MÜNCHEN-TESCH - RUE MÜNCHEN-TESCH,49.628293,6.133301,False,False,Open,Luxembourg,20,17,2,12-11-2025,14:56:25
101,Zellik,ChaussEe de Zellik / Zelliksesteenweg 4,50.869204,4.291663,False,False,Open,Bruxelles-Capitale,25,16,8,12-11-2025,14:55:32
101,Chu,au rond-point devant l'entrEe du CHU,49.87616051,2.255435967,False,False,Open,Amiens,30,7,23,12-11-2025,14:56:57
102,Calle Juan De Mata Carriazo,CALLE JUAN DE MATA CARRIAZO - Aprox. antigua estación San Bernardo,37.38273946,-5.983720176,False,False,Open,Seville,20,0,0,25-03-2025,13:55:04
102,Mistral  Fleurance,18 ALLEE FREDERIC MISTRAL,43.593567,1.453066,False,False,Open,Toulouse,19,18,0,12-11-2025,14:51:09
102,Gare De Pont Rousseau,Rue de la Gare - REZE,47.19316,-1.549212,True,False,Open,Nantes,24,20,4,12-11-2025,14:53:16
102,Fentange Hiehl,FENTANGE HIEHL - RUE DE BETTEMBOURG DEVANT N°75,49.567771,6.152463,False,False,Open,Luxembourg,14,10,3,12-11-2025,14:56:31
102,Museum,Chau. de Wavre / Waversesteenweg 229,50.83579,4.375782,False,False,Open,Bruxelles-Capitale,25,14,10,12-11-2025,14:56:45
102,Avdaramon Llul,Ramón Llull - Serpis,39.47580112,-0.346811014,False,False,Open,Valence,20,1,18,12-11-2025,14:52:37
103,Ruben Dario,RubEn Darío - Plaza Fray Luis Colomer,39.47842113,-0.352462032,False,False,Open,Valence,15,14,0,12-11-2025,14:47:58
103,Grue Jaune,Grue Jaune - Face au mail des Chantiers,47.204879,-1.569191,False,False,Open,Nantes,21,17,4,12-11-2025,14:57:16
103,Ambroise Pare,40 rue du Professeur Christian Cabrol / 50 Avenue VGE,49.87971146,2.267321161,False,False,Open,Amiens,20,15,4,12-11-2025,14:56:15
103,Stmichel  Stecatherine,134 GRANDE RUE SAINT-MICHEL,43.590847,1.445284,False,False,Open,Toulouse,20,18,0,12-11-2025,14:56:10
103,Alzingen Gassel,ALZINGEN GASSEL - RUE DE L'ECOLE ANGLE RUE DE SYREN,49.568074,6.163927,False,False,Open,Luxembourg,15,11,2,12-11-2025,14:57:23
103,Ernest Solvay,Rue du Prince Albert / Prins Albertstraat 9,50.83479,4.363772,False,False,Open,Bruxelles-Capitale,20,15,5,12-11-2025,14:56:55
104,Albalat Dels Tarongers,Albalat dels Tarongers - Paseo Facultades,39.47835413,-0.347366017,False,False,Open,Valence,20,0,20,12-11-2025,14:48:00
104,Antilles,"20, quai des Antilles",47.202685,-1.5722774,False,False,Open,Nantes,24,22,2,12-11-2025,14:54:11
104,Itzig Village,ITZIG VILLAGE/PLACE MANDERSCHEID - RUE DE HESPERANGE N°3,49.58574,6.171965,False,False,Open,Luxembourg,15,10,5,12-11-2025,14:57:37
104,Av De Muret Tramway,219 AV DE MURET,43.589126,1.431449,False,False,Open,Toulouse,18,0,16,12-11-2025,14:57:03
104,Jean Moulin,217 rue Jean Moulin (devant la pharmacie),49.87752224,2.270418211,False,False,Open,Amiens,20,11,9,12-11-2025,14:56:20
105,Itzig Plateau,ITZIG PLATEAU/HUBERTUSPAD - RUE DE LA LIBERATION N°28,49.587633,6.170123,False,False,Open,Luxembourg,14,6,7,12-11-2025,14:54:55
105,Billières  Champêtre,12  AV  ETIENNE  BILLIERES,43.597539,1.428891,False,False,Open,Toulouse,18,6,10,12-11-2025,14:54:26
105,Hangar A Bananes,Boulevard des Antilles - quai PrEsident Wilson - Grue Titan Grise,47.199408,-1.573184,False,False,Open,Nantes,15,12,3,12-11-2025,14:56:09
105,Georges Beauvais,99 rue Alexandre Dumas,49.87380019,2.289267952,False,False,Open,Amiens,15,8,7,12-11-2025,14:56:50
105,De Hennin,DE HENNIN -  CHAUSSEE D'IXELLES/ELSENSE STEENWEG 254 - 260,50.830077,4.369545,False,True,Open,Bruxelles-Capitale,20,19,0,12-11-2025,14:57:27
105,Calle Francisco Murillo,CALLE FRANCISCO MURILLO - Aprox. C/ Manuel Siurot,37.358737,-5.981285,False,False,Open,Seville,19,8,9,12-11-2025,14:55:25
106,Garennes,"2, rue des Garennes",47.202127,-1.5787,False,False,Open,Nantes,15,4,11,12-11-2025,14:52:04
106,Brienne  Delorme,99 ALL DE BRIENNE,43.608424,1.423848,False,False,Open,Toulouse,21,10,10,12-11-2025,14:54:59
106,Germoir ,Av. de la Couronne / Kroonlaan 94,50.830012,4.378625,False,True,Open,Bruxelles-Capitale,25,11,14,12-11-2025,14:56:40
106,Alexandre Dumas,74 rue Alexandre Dumas,49.87148821,2.299806374,False,False,Open,Amiens,12,0,12,12-11-2025,14:55:02
106,Leudelange Centre,CENTRE - RUE DU LAVOIR,49.567305,6.064291,False,False,Open,Luxembourg,15,9,4,12-11-2025,14:54:30
107,Defacqz,DEFACQZ - RUE DEFACQZ/ DEFACQZSTRAAT 60,50.827652,4.359031,False,False,Open,Bruxelles-Capitale,25,20,2,12-11-2025,14:48:18
107,Moutonnerie,Rue Francisco Ferrer,47.219901,-1.532947,False,False,Open,Nantes,15,3,12,12-11-2025,14:52:46
107,Calle Luis Morales,CALLE LUIS MORALES - Aprox. Nervión Plaza,37.384712,-5.972594,False,False,Open,Seville,28,18,10,12-11-2025,14:54:01
107,Leudelange Gare,GARE - RUE DE LA GARE N°166,49.586736,6.05966,False,False,Open,Luxembourg,20,19,0,12-11-2025,14:55:05
107,Lascrosse  Sebastopol,1 RUE DE SEBASTOPOL,43.60962,1.430401,False,False,Open,Toulouse,27,0,26,12-11-2025,14:56:53
107,Croix Rompue,2 rue Jean Marc Laurent,49.87092314,2.307540839,False,False,Open,Amiens,15,10,5,12-11-2025,14:57:26
108,Flagey,FLAGEY - PLACE FLAGEY (FACE 11)/EUGENE FLAGEYPLEIN (TEGENOVER 11),50.828012,4.371756,False,False,Open,Bruxelles-Capitale,35,15,11,12-11-2025,14:48:57
108,Luis Peixo,Luís Peixó 20,39.473794,-0.334006,False,False,Open,Valence,15,15,0,12-11-2025,14:49:43
108,Edeleck,EDELECK - RUE DE LUXEMBOURG / EDELECK,49.565477,6.079436,False,False,Open,Luxembourg,20,16,3,12-11-2025,14:57:02
108,Bonne Garde,"Face 97, rue Bonne Garde",47.197217,-1.532105,False,False,Open,Nantes,24,20,4,12-11-2025,14:53:14
108,Saint Quentin,369 blvd de Bapaume,49.87887745,2.30570227,False,False,Open,Amiens,12,2,10,12-11-2025,14:55:29
108,Marquette  Sebastopol,40 RUE SEBASTOPOL,43.612279,1.428827,False,False,Open,Toulouse,20,0,19,12-11-2025,14:56:43
109,Avenida San Francisco Javier,AVENIDA SAN FRANCISCO JAVIER - Aprox. C/ Camilo JosE Cela,37.37988414,-5.97438277,False,False,Open,Seville,15,15,0,02-10-2023,10:06:41
109,Bapaume,144 blvd de Bapaume,49.88111875,2.313644468,False,False,Open,Amiens,9,7,2,12-11-2025,14:50:52
109,Clos Toreau,"Face 31, boulevard Emile Gabory",47.19426,-1.529313,False,False,Open,Nantes,21,14,6,12-11-2025,14:55:35
109,Foyer,FOYER - RUE LEON LAVAL N°21,49.569178,6.08175,False,False,Open,Luxembourg,15,13,2,12-11-2025,14:56:50
109,Avda Naranjos,Naranjos - Ingeniero Fausto Elio,39.47678713,-0.333600975,False,False,Open,Valence,20,0,18,12-11-2025,14:48:09
109,Hotel De Departement,1 BD DE LA MARQUETTE,43.615275,1.434944,False,False,Open,Toulouse,25,16,9,12-11-2025,14:57:11
109,Chatelain ,Rue de l'Aqueduc / Aquaductstraat 113,50.824048,4.359896,False,False,Open,Bruxelles-Capitale,18,15,3,12-11-2025,14:57:23
110,Kisshomaru,UPV Trinquet,39.48070814,-0.336770986,False,False,Open,Valence,30,0,30,12-11-2025,14:50:41
110,Serres  Cabanel,16 RUE ALEXANDRE CABANEL,43.614227,1.437999,False,False,Open,Toulouse,18,18,0,12-11-2025,14:47:50
110,Rodin,RODIN - AVENUE DE LA COURONNE (DEVANT 145 D) / KROONLAAN (N° 145 D),50.826992,4.382379,False,False,Open,Bruxelles-Capitale,22,11,10,12-11-2025,14:50:52
110,Lycee De Luzarches,2 blvd Pont Noyelles,49.88465046,2.32119202,False,False,Open,Amiens,15,15,0,12-11-2025,14:56:16
110,Rondpoint Gaasschtbierg,Route d'Arlon x Rue de la LibEration,49.627159,6.031948,False,False,Open,Luxembourg,20,15,2,12-11-2025,14:56:13
110,Ciudad De Ronda,Ciudad de Ronda - Aprox. Avda Carlos V,37.37972144,-5.983801174,False,False,Open,Seville,20,3,16,12-11-2025,14:49:17
110,Auditorium,"1, avenue de Bretagne - REZE",47.185402,-1.554025,False,False,Open,Nantes,20,8,10,12-11-2025,14:52:07
111,Pinceau,2 rue de Cottenchy,49.88708182,2.315379139,False,False,Open,Amiens,15,12,3,12-11-2025,13:25:58
111,Bd Des Minimes  Passerelle,38B BD DES MINIMES,43.615273,1.442937,False,False,Open,Toulouse,27,26,0,12-11-2025,14:55:10
111,Diderot,Avenue de la VendEe - Face à l'Espace Diderot - REZE,47.184491,-1.562532,False,False,Open,Nantes,21,17,3,12-11-2025,14:51:19
111,Etangs Mellaerts ,Bd du Souverain / Vorstlaan 275,50.827831,4.431822,False,False,Open,Bruxelles-Capitale,25,13,12,12-11-2025,14:56:52
111,Universidad Politecnica – Junto Pistas Deporti,UPV Galileo,39.480632,-0.339599,False,False,Open,Valence,30,1,29,12-11-2025,14:51:20
111,Hall Sportif Nicolas Frantz,HALL SPORTIF NICOLAS FRANTZ - RUE DE BERTRANGE / HALL SPORTIF NICOLAS FRANTZ,49.623154,6.024879,False,False,Open,Luxembourg,20,11,5,12-11-2025,14:54:48
111,Pza Farmaceutico Murillo Herrera,PZA FARMACEUTICO MURILLO HERRERA - Aprox. C/ Pajes de Corro,37.38131744,-6.001053236,False,False,Open,Seville,20,8,11,12-11-2025,14:57:35
112,Avda Esperanza De Triana,AVDA ESPERANZA DE TRIANA - Aprox. Plaza Amadeo Janone,37.38015344,-6.004383247,False,False,Open,Seville,20,18,2,12-11-2025,14:48:29
112,Trentemoult Sablieres,"Rue de la Californie, 44400 REZE",47.190767,-1.585519,False,False,Open,Nantes,15,8,7,12-11-2025,14:53:16
112,Page ,ChaussEe de Waterloo / Waterloosesteenweg 442,50.821567,4.356508,False,True,Open,Bruxelles-Capitale,18,15,1,12-11-2025,14:52:17
112,Place De L'Independance,ADMINISTRATION COMMUNALE - RUE DE MARCHE / PLACE DE L'INDEPENDANCE,49.62635,6.022996,False,False,Closed,Luxembourg,20,0,0,12-11-2025,14:53:12
112,Branly  Place Russell,47 ALLEE BRANLY,43.585409,1.453014,False,False,Open,Toulouse,20,5,15,12-11-2025,14:56:06
113,Plaza San Martín De Porres,PLAZA SAN MARTÍN DE PORRES - Aprox. Avda Alvar Núñez,37.38077844,-6.009179264,False,False,Open,Seville,15,6,9,12-11-2025,14:51:04
113,Edemer,EDEMER - QUARTIER EDEMER / RUE D'ATHÈNES / RUE DE PARIS,49.629363,6.017927,False,False,Open,Luxembourg,20,12,4,12-11-2025,14:53:07
113,Dumeril  Lamarck,FACE 58 RUE DUMERIL,43.592349,1.449015,False,False,Open,Toulouse,20,19,0,12-11-2025,14:56:35
113,Ets Caminos,UPV Caminos,39.48124414,-0.343702008,False,False,Open,Valence,38,0,38,12-11-2025,14:48:55
113,Abbaye De La Cambre ,ABBAYE DE LA CAMBRE/ABDIJ TER KAMEREN - AVENUE EMILE DURAY (FACE AU N° 2) /EMILE DURAYLAAN (TEGENOVER N° 2),50.820042,4.374785,False,False,Open,Bruxelles-Capitale,20,15,5,12-11-2025,14:52:38
113,Mairie De Reze,Place Jean-Baptiste Daviais - REZE,47.191117,-1.569362,False,False,Open,Nantes,21,17,4,12-11-2025,14:54:19
114,Adolfo Suarez,UPV Informática,39.48177214,-0.346682017,False,False,Open,Valence,30,2,26,12-11-2025,14:54:34
114,Rondpoint Motel,ROND-POINT MOTEL - ROUTE D'ARLON N°1 / ROUTE DE KOERICH,49.641375,6.001651,False,False,Open,Luxembourg,16,13,3,12-11-2025,14:57:20
114,Montplaisir  Delieux,FACE 43 RUE MONTPLAISIR,43.592347,1.457491,False,False,Open,Toulouse,20,17,1,12-11-2025,14:55:03
114,Atoutsud,Angle rue de l'AbbE GrEgoire - avenue MarEchal de Tassigny - REZE,47.194493,-1.570365,True,False,Open,Nantes,25,16,9,12-11-2025,14:54:25
114,Saisons ,Av. des Saisons / Jaargetijdenlaan 2,50.820391,4.385358,False,False,Open,Bruxelles-Capitale,25,21,2,12-11-2025,14:47:51
114,Glorieta Plus Ultra,GLORIETA PLUS ULTRA - Aprox. Estadio Manuel Ruiz de Lopera,37.35637235,-5.979262145,False,False,Open,Seville,30,21,8,12-11-2025,14:52:38
114,Boulevard De Dury,"387 Av. du 14 Juillet 1789, 80000 Amiens",49.88149019,2.285129694,False,False,Open,Amiens,15,12,3,12-11-2025,14:56:15
115,Petite Suisse ,Pl. de la Petite Suisse / Klein-Zwitserlandplein 17,50.8178068,4.385469677,False,False,Open,Bruxelles-Capitale,24,21,3,12-11-2025,14:55:33
115,Trentemoult,"Face 11, quai Marcel Boissard - Trentemoult - REZE",47.195308,-1.581806,False,False,Open,Nantes,26,13,13,12-11-2025,14:55:46
115,Dumeril  Saint Joseph,FACE 104 RUE ALFRED DUMERIL,43.591224,1.452159,False,False,Open,Toulouse,18,18,0,12-11-2025,14:55:26
115,Centre Culturel Cap,CENTRE CULTUREL CAP - ROUTE D'ARLON N°49 / PLACE DE L'EGLISE,49.645239,5.987938,False,False,Open,Luxembourg,15,13,2,12-11-2025,14:53:25
115,Calle Lopez De Gomara,CALLE LOPEZ DE GOMARA - En frente Instituto Adolfo Becker,37.377731,-6.00706,False,False,Open,Seville,20,16,4,12-11-2025,14:54:10
115,Liberation,"7, Bd de strasbourg",49.88665885,2.278476614,False,False,Open,Amiens,15,8,7,12-11-2025,14:56:47
116,Calle Manuel Siurot,CALLE MANUEL SIUROT - Aprox. Hospital Universitario Virgen del Rocio,37.36143037,-5.981603156,False,False,Open,Seville,20,1,19,12-11-2025,14:56:36
116,Ulb Plaine,Bd de la Plaine / Pleinlaan (ULB accès 2),50.818253,4.395749,False,False,Open,Bruxelles-Capitale,25,22,3,12-11-2025,14:54:57
116,Charly'S Station,CHARLY'S STATION - RUE DE GRÜNEWALD / CHÂTEAU D'EAU À 2633 SENNINGERBERG,49.649823,6.225796,False,False,Open,Luxembourg,20,19,0,12-11-2025,14:53:58
116,Stmichel  Magendie,88 GRANDE RUE SAINT-MICHEL,43.589553,1.445888,False,False,Open,Toulouse,15,14,0,12-11-2025,14:53:56
117,Mairie De Chantenay,Place de la LibertE,47.20656,-1.58785,False,False,Open,Nantes,15,15,0,12-11-2025,14:52:56
117,College Saint Martin,72 Rue Delpech,49.88405454,2.294710531,False,False,Open,Amiens,15,13,2,12-11-2025,14:56:01
117,Billieres  Roguet,39 AVENUE ETIENNE BILLIERES,43.596889,1.426109,False,False,Closed,Toulouse,20,0,0,12-11-2025,14:54:46
117,Cimetiere D'Ixelles,Av. de la Couronne / Kroonlaan 449,50.816029,4.391006,False,True,Open,Bruxelles-Capitale,34,21,12,12-11-2025,14:56:27
117,Primado Reig,Gascó Oliag - Primado Reig,39.47921913,-0.357156047,False,False,Open,Valence,30,6,24,12-11-2025,14:56:56
117,Syrdall Schwemm,SYRDALL SCHWEMM - ROUTSCHEED N°8,49.65314,6.245365,False,False,Open,Luxembourg,20,14,4,12-11-2025,14:57:01
118,Schweitzer,SCHWEITZER - PLACE DOCTEUR SCHWEITZER,50.864622,4.297878,False,False,Open,Bruxelles-Capitale,25,14,10,12-11-2025,14:53:20
118,Plaza De Cuba,PLAZA DE CUBA - Aprox. Puente de San Telmo,37.380138,-5.997103,False,False,Open,Seville,20,12,8,12-11-2025,14:55:32
118,Place Du Busca,PLACE DU BUSCA / FACE ECOLE JEAN JAURES,43.588588,1.451003,False,False,Open,Toulouse,16,16,0,12-11-2025,14:57:28
118,Egalite,Boulevard LEon Jouhaux,47.209661,-1.589002,False,False,Open,Nantes,14,14,0,12-11-2025,14:53:24
118,Pescher,Rue des Lavandes à cotE du n°39B à 8022 STRASSEN,49.622956,6.074244,False,False,Open,Luxembourg,15,10,3,12-11-2025,14:57:02
119,Paquot,Rue Jean Paquot /Jean Paquotstraat 46,50.82559,4.379555,False,False,Open,Bruxelles-Capitale,20,5,13,12-11-2025,14:47:55
119,Zola,Place Emile Zola,47.213859,-1.586108,False,False,Open,Nantes,25,23,2,12-11-2025,14:54:23
119,Brienne  Chapou,129 ALL DE BRIENNE,43.610005,1.419568,False,False,Open,Toulouse,24,21,3,12-11-2025,14:55:06
119,Avenida De Chile,AVENIDA DE CHILE - Aprox. Costurero de la Reina,37.37740443,-5.991965202,False,False,Open,Seville,20,2,17,12-11-2025,14:56:51
119,Riedgen,RUE HENRI DUNANT à cotE du n°45 à 8024 STRASSEN,49.619953,6.063326,False,False,Open,Luxembourg,15,14,0,12-11-2025,14:57:13
120,Cdr Vicente Zaragoza,Doctor Vicente Zaragozá - Emilio Baró,39.48484815,-0.362137065,False,False,Open,Valence,18,17,0,12-11-2025,14:48:46
120,Glorieta San Diego,GLORIETA SAN DIEGO - Aprox. C/ Palos de la Frontera,37.379067,-5.989875,False,False,Open,Seville,15,1,14,12-11-2025,14:52:49
120,A Rilspert,Rue des Platanes,49.60751,6.045842,False,False,Open,Luxembourg,15,7,6,12-11-2025,14:53:35
120,Blyckaerts,BLYCKAERTS - PLACE RAYMOND BLYCKAERTS/RAYMOND BLYCKAERTSPLEIN,50.832872,4.37483,False,True,Open,Bruxelles-Capitale,25,13,10,12-11-2025,14:56:53
120,Barcelone  Sanieres,152 ALL DE BARCELONE,43.610343,1.420407,False,False,Open,Toulouse,18,17,0,12-11-2025,14:49:04
120,Rondpoint De Paris,"16, boulevard Jules Verne",47.234853,-1.534981,True,False,Open,Nantes,30,24,5,12-11-2025,14:56:20
121,Calle Doctor Pedro De Castro,CALLE DOCTOR PEDRO DE CASTRO - Aprox. C/ Doc. Gabriel Sánchez,37.37715843,-5.981935166,False,False,Open,Seville,15,4,11,12-11-2025,14:48:52
121,Etangs ,ETANGS / VIJVERS - RUE GUILLAUME STOCQ (FACE AU N° 1-3-5)/ GUILLAUME STOCQSTRAAT (TEGENOVER N° 1-3-5),50.823986,4.37379,False,False,Open,Bruxelles-Capitale,25,15,7,12-11-2025,14:53:11
121,Gare Parvis,Place Alphonse Fiquet,49.89056611,2.307503047,True,False,Open,Amiens,30,23,6,12-11-2025,14:55:18
121,Serres  Arnaud Bernard,33 AV HONORE SERRES,43.612627,1.438268,False,False,Open,Toulouse,17,11,4,12-11-2025,14:55:11
121,Victor Richard,"12, place Victor Richard",47.228614,-1.533329,False,False,Open,Nantes,15,9,6,12-11-2025,14:57:16
121,Bartreng  Rue Kiem,RUE KIEM/RUE DE MAMER,49.617394,6.047817,False,False,Open,Luxembourg,15,7,8,12-11-2025,14:56:44
121,Cmurta,Murta - Sant Eperit,39.48615015,-0.358862056,False,False,Open,Valence,15,13,2,12-11-2025,14:57:24
122,Etterbeek Gare ,Bd GEnEral Jacques / Generaal Jacqueslaan,50.822207,4.389325,False,True,Open,Bruxelles-Capitale,30,21,8,12-11-2025,14:48:38
122,Calle Enramadilla,CALLE ENRAMADILLA - Aprox. C/ Balbino Marrón,37.378566,-5.978368,False,False,Open,Seville,20,1,18,12-11-2025,14:49:18
122,Mitrie,"5, route de Sainte Luce",47.22865,-1.526193,False,False,Open,Nantes,15,4,11,12-11-2025,14:53:23
122,Passerelle Haedens,57 BD DE L EMBOUCHURE,43.613504,1.430339,False,False,Open,Toulouse,19,13,4,12-11-2025,14:52:20
122,Dicks,RUE DE LEUDELANGE,49.604944,6.05228,False,False,Open,Luxembourg,15,12,3,12-11-2025,14:55:15
122,Cmusico Hipolito Martinez,MUsico HipOlito MartInez - DiOgenes LOpez Mecho,39.48445315,-0.354157041,False,False,Open,Valence,15,15,0,12-11-2025,14:47:59
123,Bascule,Chau. de Vleurgat / Vleurgatsesteenweg  316,50.817507,4.366498,False,True,Open,Bruxelles-Capitale,25,19,1,12-11-2025,14:48:54
123,Estadio Olimpico,ESTADIO OLIMPICO,37.415898,-6.005849,False,False,Open,Seville,20,17,3,12-11-2025,14:56:10
123,Belle Etoile,Route d'Arlon/Shopping Belle Etoile,49.62187,6.051072,False,False,Open,Luxembourg,20,19,0,12-11-2025,14:55:28
123,Calbocacer,Albocácer - Vinaroz,39.48763916,-0.364932075,False,False,Open,Valence,20,16,4,12-11-2025,14:51:55
123,Trarieux,"3, place Gabriel Trarieux",47.225957,-1.522334,False,False,Open,Nantes,20,0,20,12-11-2025,14:54:11
123,Hotel De Police,1 RUE DE CHAUSSAS,43.61497,1.432909,False,False,Open,Toulouse,23,10,11,12-11-2025,14:53:59
123,Rene Goblet,26 rue Allart,49.89138552,2.302145671,False,False,Open,Amiens,20,14,6,12-11-2025,14:57:31
124,Pas Enchantes,Boulevard des Pas EnchantEs - SAINT-SEBASTIEN-SUR-LOIRE,47.205239,-1.522726,True,False,Open,Nantes,25,10,15,15-07-2025,11:37:18
124,Charles Graux,CHARLES GRAUX - CHAUSSEE DE WATERLOO (DEVANT N° 585 - 587)/ WATERLOOSESTEENWEG (N° 585 - 587),50.818283,4.363568,False,True,Open,Bruxelles-Capitale,25,14,10,12-11-2025,14:49:53
124,Bartreng  Cite Riedgen,CITE RIEDGEN,49.616795,6.058614,False,False,Open,Luxembourg,15,9,4,12-11-2025,14:57:28
124,Eglise Des Minimes,27 AV DES MINIMES,43.618287,1.436857,False,False,Open,Toulouse,18,16,1,12-11-2025,14:54:19
124,Maignan Lariviere,45 Maignan Larivière,49.88908775,2.295012068,False,False,Open,Amiens,21,18,3,12-11-2025,14:56:32
125,Georges Brugmann,GEORGES BRUGMANN - PLACE GEORGES BRUGMANN/GEORGES BRUGMANNPLEIN N° 10 - 11,50.817392,4.354105,False,True,Open,Bruxelles-Capitale,25,18,6,12-11-2025,14:50:28
125,Barriere De Paris Metro,FACE AU 2 BARRIERE DE PARIS,43.627017,1.434129,False,False,Open,Toulouse,25,17,7,12-11-2025,14:56:02
125,Police Capellen,Route d'Arlon,49.644089,5.992759,False,False,Open,Luxembourg,15,13,2,12-11-2025,14:53:19
125,Placis,Avenue de la Martellière - SAINT-SEBASTIEN-SUR-LOIRE,47.199378,-1.520481,False,False,Open,Nantes,18,11,7,12-11-2025,14:56:12
126,Gare De Chantenay,"7, boulevard MarEchal Alphonse Juin",47.19773,-1.594891,False,False,Open,Nantes,16,8,8,12-11-2025,14:51:26
126,Fabry,FABRY - BOULEVARD DE LA WOLUWE / WOLUWELAAN 28,50.837288,4.43462,False,False,Open,Bruxelles-Capitale,25,13,12,12-11-2025,14:53:29
126,Bonnefoy  Arago,18 RUE BONNEFOY,43.616939,1.454243,False,False,Open,Toulouse,22,21,0,12-11-2025,14:55:23
126,Salles Des Fêtes Holzem,Route de Garnich 3,49.615901,5.993194,False,False,Open,Luxembourg,20,8,2,12-11-2025,14:55:53
127,Demoiselles  Beguedavid,1 RUE BEGUE,43.589802,1.455967,False,False,Open,Toulouse,15,13,1,12-11-2025,14:55:48
